project_id,group_id,user_id,task_id,timestamp,start_time,end_time,result
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309468-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309467-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309467-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309467-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309466-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309466-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309466-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309465-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309465-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309465-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309464-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309464-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309464-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309463-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309463-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309463-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309462-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309462-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309462-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309461-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309461-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309461-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309460-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309460-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309460-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309459-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309459-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309459-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309458-470377,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,1
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309458-470376,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g117,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309458-470375,2021-09-08 08:43:55.532,2021-09-08 08:42:06.63,2021-09-08 08:43:55.532,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309485-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309485-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309485-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309484-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309484-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309484-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309483-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309483-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309483-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309482-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309482-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309482-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309481-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309481-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309481-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309480-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309480-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309480-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309479-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309479-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309479-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309478-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309478-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309478-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309477-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309477-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309477-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309476-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309476-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309476-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309475-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309475-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309475-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309474-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309474-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309474-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309473-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309473-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309473-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,0
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309472-470377,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309472-470376,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g118,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,20-309472-470375,2021-09-08 08:41:54.35,2021-09-08 08:40:08.374,2021-09-08 08:41:54.35,1
-MiR5RA-m87bPmNwsbFR,g126,4KvTRwIzUtUsWuQpQI81S54pJwt1,20-309488-470383,2021-09-08 06:16:50.307,2021-09-08 06:13:37.249,2021-09-08 06:16:50.307,0
-MiR5RA-m87bPmNwsbFR,g126,4KvTRwIzUtUsWuQpQI81S54pJwt1,20-309488-470382,2021-09-08 06:16:50.307,2021-09-08 06:13:37.249,2021-09-08 06:16:50.307,0
-MiR5RA-m87bPmNwsbFR,g126,4KvTRwIzUtUsWuQpQI81S54pJwt1,20-309488-470381,2021-09-08 06:16:50.307,2021-09-08 06:13:37.249,2021-09-08 06:16:50.307,0
-MiR5RA-m87bPmNwsbFR,g126,4KvTRwIzUtUsWuQpQI81S54pJwt1,20-309487-470383,2021-09-08 06:16:50.307,2021-09-08 06:13:37.249,2021-09-08 06:16:50.307,0
-MiR5RA-m87bPmNwsbFR,g126,4KvTRwIzUtUsWuQpQI81S54pJwt1,20-309487-470382,2021-09-08 06:16:50.307,2021-09-08 06:13:37.249,2021-09-08 06:16:50.307,2
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309463-470379,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,0
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309463-470378,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,1
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309462-470380,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,0
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309462-470379,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,0
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309462-470378,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,1
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309461-470380,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,0
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309461-470379,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,2
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309461-470378,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,0
-MiR5RA-m87bPmNwsbFR,g121,oBq5PVKvvVTFYCVKM5GCy3LbDx12,20-309460-470380,2021-09-08 03:11:32.556,2021-09-08 03:05:15.184,2021-09-08 03:11:32.556,1
